Date;Localisation;ESR;Type
2014;Graveline;non;Incident caténaire
2014;Entre Connerré Beillé et Nogent Le Rotrou;non;Engagement intempestif d’une circulation sur une voie protégée
2014;Aiguebelle;non;Engagement intempestif d’une circulation sur une voie protégée
2014;Entre St Germain des Fossés et Gannat;non;Déshuntage
2014;Entre Castelnaudary et Villefranche de Lauragais;non;Déshuntage
2014;Valenciennes;non;Point limite d’un pantographe dépassé par une circulation électrique
2014;Le Landy;non;Accident du travail
2014;Annemasse;non;Franchissement de signal
2014;Manduel;non;Franchissement de signal
2014;Clermont Ferrand;non;Perte d’organe du matériel roulant
2014;La Défense;non;Incendie dans un train
2014;Hofmuhl;non;Collision contre obstacle
2014;Les Laumes Alesia;non;Défaillance voie
2014;Porte les Valence;non;Sortie intempestive ou engagement d’un domaine fermé
2014;LILLE FLANDRES;non;Départ sans autorisation
2014;Souillac;non;Expédition sans ordre
2014;Entre Issy et Javel;non;Franchissement de signal
2014;MITRY CLAYE;non;Réception intempestive sur voie occupée
2014;St George d’Aurac;non;Talonnage d’aiguille ou bivoie
2014;Miramas;non;Talonnage d’aiguille ou bivoie
2014;Cerbère;non;Franchissement de signal
2014;Entre Moult Argences et Frénouville Cagny;non;Collision contre obstacle
2014;Entre Bretteville Norrey et Caen;non;Collision contre obstacle
2014;Entre St Arnoult et St Léger;non;Collision contre obstacle
2014;Perrigny;non;Dégagement de fumée sur matériel roulant
2014;Saincaize;non;Dégagement de fumée sur matériel roulant
2014;Pont à Mousson;non;Collision contre obstacle
2014;Entre Err et St Léocadie;non;Défaillance voie
2014;Bordeaux Dépôt;non;Collision contre obstacle
2014;Toulouse;non;Franchissement de signal
2014;Gare de Paris Austerlitz;non;Franchissement de signal
2014;Gare de Paris Montparnasse;non;Franchissement de signal
2014;Trappes;non;Franchissement de signal
2014;Sarrebourg;non;Accident de personne
2014;MARSEILLE BLANCARDE;non;Incident caténaire
2014;Etampes;non;Incident caténaire
2014;Armentières;non;Collision contre obstacle
2014;Woippy;non;Réception intempestive sur voie occupée
2014;Lyon Vaise;non;Incident caténaire
2014;Mantes la Jolie;non;Réception intempestive sur voie occupée
2014;Aix sur Vienne;non;Talonnage d’aiguille ou bivoie
2014;Chalon sur Saône;non;Sortie intempestive ou engagement d’un domaine fermé
2014;Lille Europe;non;Franchissement de signal
2014;Montrouge Chatillon;non;Franchissement de signal
2014;Clisson;non;Départ sans autorisation
2014;Murat;non;Perte d’organe du matériel roulant
2014;Pagnac;non;Incident grave
2014;Les ARDOINES;non;Talonnage d’aiguille ou bivoie
2014;Castelnaudary;non;Talonnage d’aiguille ou bivoie
2014;Poissy;non;Talonnage d’aiguille ou bivoie
2014;Le Tréport Mers;non;Départ sans autorisation
2014;Sotteville;non;Réception intempestive sur voie occupée
2014;Montigny les Metz;non;Talonnage d’aiguille ou bivoie
2014;St Jory;non;Talonnage d’aiguille ou bivoie
2014;Le Landy;non;Collision entre trains ou éléments de trains
2014;Tourcoing;non;Réception intempestive sur voie occupée
2014;Mouchard;non;Franchissement de signal
2014;La Roche sur Yon;non;Défaillance voie
2014;Ambérieu;non;Franchissement de signal
2014;Trappes;non;Réception intempestive sur voie occupée
2014;LE HAVRE;non;Porte ouverte en ligne
2014;Béziers Capiscol;non;Appareil de voie mal disposé
2014;St André le Gaz;non;Dégagement de fumée sur matériel roulant
2014;Entre Montpellier et Lyon;non;Perte d’organe du matériel roulant
2014;;non;Franchissement de signal
2014;Baillargues;non;Collision contre obstacle
2014;Entre Montmédy et Longuyon;non;Collision contre obstacle
2014;Entre Meyrargues et Aix en Provence;non;Collision contre obstacle
2014;Longeray Léaz;non;Intempéries
2014;Ris Orangis;non;Talonnage d’aiguille ou bivoie
2014;Paris St Lazare;non;Collision avec enfoncement de heurtoir
2014;Entre Portes les Valence et Pierrelatte;non;Porte ouverte en ligne
2014;Entre Malaunay et Maromme;non;Porte ouverte en ligne
2014;Beaune;non;Incident caténaire
2014;Entre Choisy et Les Ardoines;non;Mise en œuvre de travaux en dehors du domaine fermé
2014;Entre Trouville et Pont l’Evêque;non;Collision contre obstacle à un passage à niveau
2014;Paris Est;non;Dérive
2014;Firminy;non;Frein serré
2014;Rennes;non;Accident de personne
2014;RAMBOUILLET;non;Point limite d’un pantographe dépassé par une circulation électrique
2014;Champigneulles;non;Mise en œuvre de travaux en dehors du domaine fermé
2014;Entre Pantin et Noisy le Sec;non;Départ sans autorisation
2014;Collonges Fontaines;non;Franchissement de signal
2014;Rochefort sur Nenon;non;Appareil de voie mal disposé
2014;Nantes;non;Franchissement de signal
2014;Paris St Lazare;non;Dérive
2014;LYON PART DIEU;non;Porte ouverte en ligne
2014;Entre Le Grand Jardin et Pont l’Evêque;non;Déshuntage
2014;Fleurieux sur L’Arbresle;non;Franchissement de signal
2014;Entre Esbly et Meaux;non;Dégagement de fumée sur matériel roulant
2014;MAISON ALFORT;non;Réalimentation intempestive des caténaires
2014;Igny;non;Accident de voyageur
2014;Noisy le Sec;non;Défaillance voie
2014;Marle sur Serre;non;Talonnage d’aiguille ou bivoie
2014;Fos Viguerat;non;Sortie intempestive ou engagement d’un domaine fermé
2014;Bourg en Bresse;non;Réception intempestive sur voie occupée
2014;Chatelay Chissey;non;Déshuntage
2014;Coolus;non;Talonnage d’aiguille ou bivoie
2014;Uckange;non;Talonnage d’aiguille ou bivoie
2014;LYON PART DIEU;non;Défaillance voie
2014;Varennes sur Allier;non;Porte ouverte en ligne
2014;Bourget Triage;non;Incident de marchandise dangereuse
2014;Valenton;non;Déraillement sans engagement de la voie principale
2014;Entre Paris Austerlitz Banlieue et St Michel Notre Dame;non;Déraillement sans engagement de la voie principale
2014;Paris Austerlitz;non;Déraillement sans engagement de la voie principale
2014;Vaires sur Marne;non;Déraillement sans engagement de la voie principale
2014;Argenteuil;non;Déraillement sans engagement de la voie principale
2014;Sète;non;Déraillement sans engagement de la voie principale
2014;Valenciennes;non;Déraillement sans engagement de la voie principale
2014;Roanne;non;Déraillement sans engagement de la voie principale
2014;Puy Guillaume;non;Déraillement sans engagement de la voie principale
2014;Cassis;non;Déraillement sans engagement de la voie principale
2014;Breauté Beuzeville;non;Déraillement sans engagement de la voie principale
2014;St Germain au Mont d’Or;non;Déraillement sans engagement de la voie principale
2014;Perpignan;non;Déraillement sans engagement de la voie principale
2014;Bourg en Bresse;non;Déraillement sans engagement de la voie principale
2014;Reims Bétheny;non;Déraillement sans engagement de la voie principale
2014;Gevrey;non;Déraillement sans engagement de la voie principale
2014;Marly le Roi;non;Déraillement sans engagement de la voie principale
2014;Bordeaux Technicentre;non;Déraillement sans engagement de la voie principale
2014;Woippy;non;Déraillement sans engagement de la voie principale
2014;Woippy Triage;non;Déraillement sans engagement de la voie principale
2014;St Germain au Mont d’Or;non;Déraillement sans engagement de la voie principale
2014;Woippy Triage;non;Déraillement sans engagement de la voie principale
2014;Petit Thérain;non;Déraillement sans engagement de la voie principale
2014;St Pierre des Corps;non;Déraillement sans engagement de la voie principale
2014;Avignon Fontcouverte;non;Déraillement sans engagement de la voie principale
2014;Hourcade;non;Déraillement sans engagement de la voie principale
2014;Toulouse Raynal;non;Déraillement sans engagement de la voie principale
2014;Vaires EP Ecoballast;non;Déraillement sans engagement de la voie principale
2014;SOMAIN;non;Déraillement sans engagement de la voie principale
2014;MONTEREAU;non;Déraillement sans engagement de la voie principale
2014;Clermont Ferrand;non;Déraillement sans engagement de la voie principale
2014;Culoz;non;Déraillement sans engagement de la voie principale
2014;Bordeaux Technicentre;non;Déraillement sans engagement de la voie principale
2014;Perpignan;non;Déraillement sans engagement de la voie principale
2014;Brive;non;Déraillement sans engagement de la voie principale
2014;St Etienne Chateaucreux;non;Déraillement sans engagement de la voie principale
2014;Laon;non;Déraillement sans engagement de la voie principale
2014;Gevrey Chambertin;non;Déraillement sans engagement de la voie principale
2014;Woippy;non;Déraillement sans engagement de la voie principale
2014;Caen dépôt;non;Déraillement sans engagement de la voie principale
2014;St Fergueux;non;Déraillement sans engagement de la voie principale
2014;Bordeaux St Jean;non;Déraillement sans engagement de la voie principale
2014;Vénissieux;non;Déraillement sans engagement de la voie principale
2014;St Jory;non;Déraillement sans engagement de la voie principale
2014;Regny;non;Déraillement sans engagement de la voie principale
2014;Meaux;non;Déraillement sans engagement de la voie principale
2014;Rosny sur Seine;non;Déraillement sans engagement de la voie principale
2014;Paris Ourcq;non;Déraillement sans engagement de la voie principale
2014;Vénissieux dépôt;non;Déraillement sans engagement de la voie principale
2014;SOMAIN;non;Déraillement sans engagement de la voie principale
2014;HENDAYE;non;Déraillement sans engagement de la voie principale
2014;Ambérieu;non;Déraillement sans engagement de la voie principale
2014;Hausbergen;non;Déraillement sans engagement de la voie principale
2014;Nevers;non;Déraillement sans engagement de la voie principale
2014;Trappes;non;Déraillement sans engagement de la voie principale
2014;Argenteuil Triage;non;Déraillement sans engagement de la voie principale
2014;Villeneuve Triage;non;Déraillement sans engagement de la voie principale
2014;Bordeaux;non;Déraillement sans engagement de la voie principale
2014;Bordeaux;non;Déraillement sans engagement de la voie principale
2014;Batignolles;non;Déraillement sans engagement de la voie principale
2014;Sélestat;non;Déraillement sans engagement de la voie principale
2014;Albigny;non;Déraillement sans engagement de la voie principale
2014;Achères;non;Déraillement sans engagement de la voie principale
2014;Achères;non;Déraillement sans engagement de la voie principale
2014;Lerouville;non;Déraillement sans engagement de la voie principale
2014;Pont à Vendin;non;Déraillement sans engagement de la voie principale
2014;Petit Thérain;non;Déraillement sans engagement de la voie principale
2014;Ruffec;non;Déraillement sans engagement de la voie principale
2014;Woippy;non;Déraillement sans engagement de la voie principale
2014;Avignon Fontcouverte;non;Déraillement sans engagement de la voie principale
2014;Sibelin;non;Déraillement sans engagement de la voie principale
2014;Le Mans Dépôt;non;Déraillement sans engagement de la voie principale
2014;Strasbourg;non;Déraillement sans engagement de la voie principale
2014;Vénissieux Technicentre;non;Déraillement sans engagement de la voie principale
2014;Miramas;non;Déraillement sans engagement de la voie principale
2014;Port La Nouvelle;non;Déraillement sans engagement de la voie principale
2014;La Rochelle Pallice;non;Déraillement sans engagement de la voie principale
2014;Miramas;non;Déraillement sans engagement de la voie principale
2014;Chambéry;non;Déraillement sans engagement de la voie principale
2014;Lille Délivrance;non;Déraillement sans engagement de la voie principale
2014;Gennes Longuefuye;non;Déraillement sans engagement de la voie principale
2014;Chambéry;non;Déraillement sans engagement de la voie principale
2017;PANTIN;non;Réception intempestive sur voie occupée
2017;MULHOUSE-NORD;non;Marchandises dangereuses
2017;TECHNICENTRE AUVERGNE NIVERNAIS;non;Accident du travail
2017;DUNKERQUE;non;Quasi accident de travail
2017;ARCHES;non;Erreur de procédure
2017;Hausbergen;non;Erreur de procédure
2017;DOCELLES;non;Collision contre un obstacle à un passage à niveau
2017;VAISE;non;Accident du travail
2017;ALBERTVILLE;non;Talonnage d’aiguille ou bivoie
2017;OURCQ;non;Talonnage d’aiguille ou bivoie
2017;BOURG SAINT MAURICE;non;Collision avec enfoncement de heurtoir
2017;TRANCHEE EST DU TUNNEL DE PUY-RICHARD;non;Accident du travail
2017;NIMES;non;Erreur de procédure
2017;Entre AVOISE et SABLE;non;Erreur de procédure
2017;BETEMBOURG;non;Collision entre trains ou éléments de trains
2017;Melun;non;Erreur de procédure
2017;Paris Gare de Lyon;non;Non conformité du matériel roulant
2017;RIVES;non;Point limite d’un pantographe dépassé par une circulation électrique
2017;PARIS-MONTPARNASSE;non;Appareil de voie mal disposé
2017;LA VRINE;non;Accident du travail
2017;LILLE;non;Réalimentation intempestive des caténaires
2017;METZ SABLON;non;Erreur de procédure
2017;YCHOUX;non;Défaut ayant conduit à un risque grave
2017;DUNKERQUE;non;Dérive
2017;LOURCHES;non;Incident grave
2017;CALAIS-VILLE;non;Porte ouverte en ligne
2017;TECHNICENTRE LORRAINE;non;Accident du travail
2017;NC;non;Accident du travail
2017;Annemasse;non;Accident du travail
2017;GEVREY TRIAGE;non;Accostage brutal
2017;SAINT-LAZARE;non;Départ sans autorisation
2017;HENDAYE;non;Erreur de procédure
2017;Nogent Le Perreux;non;Sortie intempestive ou engagement d’un domaine fermé
2017;ARCACHON;non;Franchissement de signal
2017;FARBUS;non;Avarie matériel roulant
2017;SAINT-VIT;non;Erreur de procédure
2017;MARSEILLE BLANCARDE;non;Incident caténaire
2017;ERMONT;non;Accident du travail
2017;VAIRES sur MARNES;non;Sortie intempestive ou engagement d’un domaine fermé
2017;ENTRE LONGUEIL STE MARIE ET ARSY;non;Déraillement
2017;CHAZAY MARCILLY;non;Frein serré
2017;CAEN;non;Sortie intempestive ou engagement d’un domaine fermé
2017;LA MOTTE BREUIL;non;Défaut géométrie voie
2017;GERLAND;non;Perte d’organe du matériel roulant
2017;Belfort;non;Sortie intempestive ou engagement d’un domaine fermé
2017;TECHNICENTRE RHONE ALPES;non;Electrisation
2017;TECHNICENTRE DYU LANDY;non;Electrisation
2017;PAU;non;Incendie dans un train
2017;DOURGES;non;Collision avec enfoncement de heurtoir
2017;Entre Nort-sur-Erdre et Abbaretz;non;Accident du travail
2017;LE PUY SAINT FIRMINY;non;Accident du travail
2017;Entre BELLAC et NANTIAT;non;Défaillance voie
2017;Marseille;non;Collision avec enfoncement de heurtoir
2017;Entre FONT-ROMEU et BOLQUERE-EYNE;non;Défaillance voie
2017;CLELLES;non;Autorisation de franchissement sans vérification
2017;METZ-VILLE;non;Circulation de véhicule non autorisée
2017;PAS-DES-LANCIERS;non;Incident caténaire
2017;MITRY CLAYE;non;Franchissement de signal
2017;Toulouse;non;Erreur de procédure
2017;PAS-DES-LANCIERS;non;Accident de marchandise dangereuse
2017;Entre CIEURAC et CAHORS;non;Porte ouverte en ligne
2017;ENTRE ST MAIXENT ET LA CRECHE;non;Erreur de procédure
2017;VARADES;non;Erreur de procédure
2017;ROUFFACH;non;Franchissement de signal
2017;Limoges;non;Collision avec enfoncement de heurtoir
2017;Grande Opération Programmée de MULHOUSE;non;Accident du travail
2017;NIMES;non;Engagement de gabarit suite à désemparement de pièce
2017;CONNERRE-BEILLE;non;Arrêt hors de quai de tout ou partie d’un train de voyageurs
2017;LILLE-FLANDRES;non;Avarie matériel roulant
2017;Sibelin;non;Incident de marchandise dangereuse
2017;MOUTHIERS;non;Talonnage d’aiguille ou bivoie
2017;Belfort;non;Insuffisance de freinage
2017;NC;non;Accident du travail
2017;MONTIGNY BEAUCHAMPS;non;Déraillement
2017;Nantes;non;Déraillement
2017;HENDAYE;non;Incident caténaire
2017;Paris Austerlitz;non;Départ sans autorisation
2017;Graveson;non;Boîte chaude
2017;CORDEMAIS;non;Expédition sans ordre
2017;VILLENEUVE-PRAIRIE;non;Départ sans autorisation
2017;METZ-VILLE;non;Déraillement
2017;LOURDES;non;Ouverture par un tiers d’une porte en marche
2017;REDON;non;Départ sans autorisation
2017;Brive;non;Frein serré
2017;CHABANAIS;non;Circulation de véhicule non autorisée
2017;SAVIGNY SUR ORGE;non;Franchissement de signal
2017;RIXHEIM;non;Erreur de procédure
2017;SAULON;non;Talonnage d’aiguille ou bivoie
2017;CHASSE SUR RHONE;non;Déraillement sans engagement de la voie principale
2017;HENDAYE;non;Déraillement
2017;CHÂTEAU-THIERRY;non;Porte ouverte en ligne
2017;Amberieu;non;Boîte chaude
2017;Reims;non;Erreur de procédure
2017;Dijon;non;Réception intempestive sur voie occupée
2017;La RIVIERE DRUGEON;non;Incident caténaire
2017;MONTIGNY BEAUCHAMPS;non;Déraillement
2017;CANNES MARCHANDISES;non;Accostage brutal
2017;HYERES;non;Franchissement de signal
2017;Entre MIECAZE et VIESCAMP;non;Accident du travail
2017;SAINT AGNAN NOYERS;non;Déraillement
2017;LILLE;non;Restitution d'une Demande de Fermeture de Voie
2017;SAINT OPIERRE DES CORPS;non;Talonnage d’aiguille ou bivoie
2017;TECHNICENTRE LORRAINE;non;Collision contre obstacle
2017;MONTMELIAN;non;Erreur de procédure
2017;LANDERNAU;non;Déraillement sans engagement de la voie principale
2017;Le Bourget;non;Déraillement
2017;TECHICENTRE SUD EST EUROPEEN;non;Electrisation
2017;NUITS SAINT GEORGES;non;Incident grave
2017;UZERCHE;non;Incendie dans un train
2017;CARCASSONNE;non;Déraillement
2017;TECHNICENTRE DE VILLENEUVE ST-GEORGES;non;Réception intempestive sur voie occupée
2017;PERSAN BEAUMONT;non;Collision avec enfoncement de heurtoir
2017;Paris Bercy;non;Départ sans autorisation
2017;Miramas;non;Accident du travail
2017;INFRAPOLE CHAMPAGNE ARDENNES;non;Accident du travail
2017;INFRALOG LIMOGES;non;Accident du travail
2017;INFRAPOLE AUVERGNE NIVERNAIS;non;Déshuntage
2017;PANTIN;non;Avarie matériel roulant
2017;GARE D'ONVILLE;non;Talonnage d’aiguille ou bivoie
2017;LE CHEYLAS;non;Raté de fermeture à un passage à niveau
2017;CHAMBERY;non;Franchissement de signal
2017;Lyon Part-Dieu;non;Erreur de procédure
2017;Valenton;non;Incident de marchandise dangereuse
2017;Woippy;non;Collision entre trains ou éléments de trains
2017;VILLEFRANCHE VERNET-LES-BAINS;non;Talonnage d’aiguille ou bivoie
2017;Entre SAINT CYPRIENS et LARDENNES;non;Acte de malveillance
2017;ABBEVILLE et AMIENS;non;Raté de fermeture à un passage à niveau
2017;INFRAPOLE PARIS SUD EST;non;Accident du travail
2017;PERRIGNY P2;non;Défaillance d'ouvrage
2017;Perpignan;non;Perte d’organe du matériel roulant
2017;PARIS-NORD;non;Franchissement de signal
2017;CORBEHEM;non;Déraillement
2017;SOULTZ-SOUS-FORÊTS;non;Raté de fermeture à un passage à niveau
2017;TARASCON;non;Accident du travail
2017;Sibelin;non;Marchandises dangereuses
2017;RAMBOUILLET;non;Electrisation
2017;Les ARDOINES;non;Electrisation
2017;Entre BELFORT et DELLE;non;Electrisation
2017;Paris;non;Accident du travail
2017;PARIS-SUD-EST;non;Electrisation
2017;Hazebrouck;non;Porte ouverte en ligne
2017;AUTERIVE;non;Collision contre un obstacle à un passage à niveau
2017;HENDAYE;non;Perte d’organe du matériel roulant
2017;SALSES;non;Marchandises dangereuses
2017;Strasbourg;non;Erreur de procédure
2017;Strasbourg;non;Heurt au croisement
2017;VALENCE POSTE 2;non;Erreur de procédure
2017;Aix-les-Bains;non;Circulation de véhicule non autorisée
2017;Woippy Triage;non;Déraillement
2017;Entre NUISEMENT à LUYERES;non;Appareil de voie mal disposé
2017;SAINT-GERMAIN-AU-MONT-D'OR;non;Accident du travail
2017;Jarville;non;Erreur de procédure
2017;GARE DE TARPPES;non;Franchissement de signal
2017;HETTANGE-GRANDE;non;Erreur de procédure
2017;TECHNICENTRE BFC;non;Dérive
2017;Miramas;non;Matières dangereuses
2017;GREZAN;non;Accident du travail
2017;Bordeaux;non;Erreur d’itinéraire
2017;BRETIGNY POSTE A;non;Engagement intempestif d’une circulation sur une voie protégée
2017;NC;non;Electrisation
2017;HOUCARDE;non;Franchissement de signal
2017;Annemasse;non;Accident du travail
2017;NC;non;Accident du travail
2017;TECHNICENTRE AUVERGNE NIVERNAIS;non;Accident du travail
2017;Paris Gare de Lyon;non;Accident de voyageur
2017;Amiens;non;Collision avec enfoncement de heurtoir
2017;SAINT-CLAUDE;non;Talonnage d’aiguille ou bivoie
2017;Sibelin;non;Franchissement de signal
2017;Narbonne;non;Accident de voyageur
2017;Infrapôle Languedoc-Roussilon;non;Electrisation
2017;ZONE DE CHANTIER DE DISSAY ENTRE JAUNAY ET DISSAY;non;Incident grave
2017;ENTRE GRAMAT et FIGEAC;non;Défaillance d'ouvrage
2017;SITE DE MAINTENANCE ET DE REMISAGE DE VERSAILLES CHANTIERS;non;Quasi accident de travail
2017;TUNNEL DU COL DE BRAUS;non;Défaillance voie
2017;SAINT GERMAIN DES FOSSES;non;Non conformité du matériel roulant
2017;SAUJON;non;Accident du travail
2017;ERSTEIN;non;Avarie matériel roulant
2017;DELLE;non;Défaillance d'ouvrage
2017;TECHNICENTRE EST-EUROPEEN;non;Collision entre trains ou éléments de trains
2017;Valenton;non;Accident du travail
2017;SERMAISE;non;Quasi accident de travail
2017;Limoges;non;Collision entre trains ou éléments de trains
2017;VERSAILLES;non;Déraillement
2017;FRANCHEVILLE;non;Défaut géométrie voie
2017;Villeneuve St-Georges;non;Franchissement de signal
2017;TECHNICENTRE de VENISSIEUX;non;Collision par prise en écharpe
2017;MITRY CLAYE;non;Réception intempestive sur voie occupée
2017;CHAMBERY;non;Accident de personne
2017;Collioure Elne;non;Désordre d'ouvrage en terre
2017;Creil;non;Réception intempestive sur voie occupée
2017;TECHICENTRE TGV DE LYON;non;Electrisation
2017;Entre ARCHES et DOCELLES;non;Erreur de procédure
2017;Mulhouse;non;Erreur de procédure
2017;CONFLANS;non;Engagement intempestif d’une circulation sur une voie protégée
2017;TECHNICENTRE AQUITAINE;non;Accident du travail
2017;VENDENHEIM;non;Sortie intempestive ou engagement d’un domaine fermé
2017;BREST;non;Talonnage d’aiguille ou bivoie
2017;TECHNICENTRE TGV de LYON;non;Electrisation
2017;PICON BUSSERINE;non;Dérive
2017;ST AIGNAN NOYER;non;Dégagement intempestif du domaine fermé
2017;Saincaize;non;Déraillement sans engagement de la voie principale
2017;Valenton;non;Erreur de procédure
2017;CHAMBERY;non;Franchissement de signal
2017;Nice;non;Collision avec enfoncement de heurtoir
2017;Saint Denis;non;Quasi accident de travail
2017;PUY IMBERT;non;Collision entre trains ou éléments de trains
2017;Reims;non;Talonnage d’aiguille ou bivoie
2017;EMERAINVILLE-PONTAULT-COMBAULT;non;Porte ouverte en ligne
2017;GRETZ-ARMAINVILLIERS;non;Porte ouverte en ligne
2017;Mommenheim;non;Avarie matériel roulant
2017;LA CHAPELLE;non;Accident du travail
2017;ASPRES SUR BUECH;non;Acte de malveillance
2017;Miramas;non;Déraillement
2017;PARIS-EST;non;Dérive
2017;Sens;non;Franchissement de signal
2017;PUY IMBERT;non;Collision entre trains ou éléments de trains
2017;Gevrey;non;Franchissement de signal
2017;Entre Montereau et ST FLORENTIN;non;Accident du travail
2017;Technicentre de LYON;non;Electrisation
2017;Infrapôle de PN;non;Electrisation
2017;Villeneuve Prairie;non;Départ sans autorisation
2017;CHATILLON;non;Talonnage d’aiguille ou bivoie
2017;Toulon;non;Erreur de procédure
2017;QUEYVRAC;non;Collision
2017;TECHNICENTRE De Paris Rive Gauche;non;Electrisation
2017;THIVIERS;non;Franchissement de signal
2017;Sens;non;Accident du travail
2017;LA POMME;non;Point limite d’un pantographe dépassé par une circulation électrique
2017;TECHNICENTRE ATLANTIQUE;non;Collision entre trains ou éléments de trains
2017;TECHNICENTRE EST EUROPEEN;non;Accident du travail
2017;INFRAPOLE LGV SUD-EST EUROPEEN;non;Accident du travail
2017;INFRALOG CENTRE;non;Accident du travail
2017;SUGE - DZS SUD-OUEST;non;Accident du travail
2017;Paris Bercy;non;Collision par prise en écharpe
2017;LAPEYROUSE;non;Déshuntage
2017;BREAUTE;non;Franchissement de signal
2017;Bayonne;non;Collision contre obstacle
2017;ENTRE ANIZY PINON ET LAON;non;Défaillance voie
2017;Amberieu;non;Appareil de voie mal disposé
2017;Villeneuve Triage;non;Erreur d’itinéraire
2017;LILLE - BIF DES SOURDS ET MUETS;non;Dégagement intempestif du domaine fermé
2017;LORRAINE LOUVIGNY BV;non;Perte d’organe du matériel roulant
2017;Dijon;non;Réception intempestive sur voie occupée
2017;PORTES;non;Déraillement
2017;Grande Opération Programmée de MULHOUSE;non;Accident du travail
2017;NEUF-BRISACH;non;Talonnage d’aiguille ou bivoie
2017;VAIRES sur MARNES;non;Franchissement de signal
2017;ARMENTIERES;non;Engagement intempestif d’une circulation sur une voie protégée
2017;TROIS-PUITS;non;Franchissement de signal
2017;SAALES;non;Déraillement
2017;Entre STRASBOURG et KEHL;non;Erreur de procédure
2017;Technicentre Sud-Est Européen;non;Electrisation
2017;TECHNICENTRE ROMILLY;non;Accident du travail
2017;HAUSSMANN ST-LAZARE;non;Collision contre obstacle
2017;INFRAPOLE AUVERGNE NIVERNAIS;non;Accident du travail
2017;Le Mans;non;Electrisation
2017;INFRAPOLE AUVERGNE NIVERNAIS;non;Accident du travail
2017;Entre RANG-DU-FLIERS et LILLE;non;Perte d’organe du matériel roulant
2017;SAINT CLAUDE;non;Talonnage d’aiguille ou bivoie
2017;entre LE MANS et CONNERE-BREILLE;non;Porte ouverte en ligne
2017;Pierrelatte;non;Erreur de procédure
2017;CHAMBERY;non;Dérive
2017;SEVRES;non;Dégagement intempestif du domaine fermé
2017;Entre MOTTEVILLE et MALAUNAY LE HOULME;non;Dérive
2017;Bordeaux;non;Réalimentation intempestive des caténaires
2017;TECHNICENTRE DE NEVERS;non;Accident du travail
2017;SOUS STATION DE TIVERNON;non;Electrisation
2017;Toulon;non;Ouverture par un tiers d’une porte de TGV en marche
2017;Uckange;non;Appareil de voie mal disposé
2017;Laon;non;Déraillement
2017;Reims;non;Départ sans autorisation
2017;Saint Fons;non;Mouvement en sens inverse du sens normal
2017;Toulouse;non;Réalimentation intempestive des caténaires
2017;ISLE JOURDAIN;non;Collision contre obstacle
2017;Metz;non;Erreur d’itinéraire
2017;Lyon;non;Non conformité du matériel roulant
2017;Melun;non;Avarie matériel roulant
2017;BREAUTE-BEAUZEVILLE;non;Déraillement sans engagement de la voie principale
2017;SOMAIN;non;Accident de marchandise dangereuse
2017;VIENNE;non;Composition non conforme
2017;Gevrey;non;Déraillement
2017;TECHNICENTRE DE PARIS AUSTERLITZ;non;Accident du travail
2017;INFRAPOLE MIDI PYRENNEES;non;Accident du travail
2017;Beaune;non;Incendie dans un train
2017;Tarare;non;Incendie dans un train
2017;CLAYE-SOUILLY;non;Incident de frein
2017;Tours;non;Accident du travail
2017;Miramas;non;Défaut ayant conduit à un risque grave
2017;CAVAILLON;non;Mise en œuvre de travaux en dehors du domaine fermé
2017;Lyon;non;Départ sans autorisation
2017;NEUVY SUR LOIRE;non;Engagement intempestif d’une circulation sur une voie protégée
2017;Marseille;non;Franchissement de signal
2017;HENDAYE;non;Déraillement
2017;HENDAYE;non;Incident caténaire
2017;Paris-Rive-Gauche;non;Accident du travail
2017;Paris Saint Lazare;non;Réception intempestive sur voie occupée
2017;ENTRE TARARE et ROANNE;non;Erreur de procédure
2017;INFRAPOLE RHODANIEN;non;Accident du travail
2017;RIXHEIM;non;Erreur de procédure
2017;Vierzon;non;Engagement intempestif d’une circulation sur une voie protégée
2017;Gevrey;non;Talonnage d’aiguille ou bivoie
2017;Arles;non;Dérive
2017;ECULLY LA DEMI LUNE;non;Franchissement de signal
2017;LA ROCHELLE;non;Collision contre un obstacle à un passage à niveau
2017;Saint Jory;non;Incident caténaire
2017;MIRIBEL;non;Dégagement intempestif du domaine fermé
2017;Arras;non;Dégagement de fumée sur matériel roulant
2017;SAINT JEAN-DE-MAURIENNE;non;Matières dangereuses
2017;Marseille;non;Circulation de véhicule non autorisée
2017;NIMES;non;Déraillement
2017;CHAMBERY;non;Incident caténaire
2017;THERVAY;non;Collision
2017;SAINT ROCH;non;Perte d’organe du matériel roulant
2017;BUSSURELLE;non;Electrisation
2017;Narbonne;non;Matières dangereuses
2018;Paris;non;Sortie intempestive ou engagement d’un domaine fermé
2018;Bayonne;non;Collision par prise en écharpe
2018;STRASBOURG GARE BASSE;non;Collision par prise en écharpe
2018;VITRE;non;Raté de fermeture à un passage à niveau
;Juvisy;oui;Défaut géométrie voie
2014;St Germain des Fossés;oui;Collision entre trains ou éléments de trains
2014;Entre Sausset les Pins et Carry Le Rouet;oui;Acte de malveillance
2014;Reignier;oui;Mise en œuvre de travaux en dehors du domaine fermé
2014;Montroc le Planet;oui;Déraillement
2014;Lyon Guillotière;oui;Mise en œuvre de travaux en dehors du domaine fermé
2014;Clermont Ferrand;oui;Défaut géométrie voie
